state,year,month,drug_type,deaths, deaths
New Hampshire,2021,March,"Synthetic opioids, excl. methadone (T40.4)",310.0,310.0
New Jersey,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2140.0,2140.0
New Jersey,2018,August,Natural & semi-synthetic opioids (T40.2),408.0,408.0
New Jersey,2018,August,"Synthetic opioids, excl. methadone (T40.4)",1943.0,1943.0
New Jersey,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",494.0,494.0
New Jersey,2018,August,"Opioids (T40.0-T40.4,T40.6)",2331.0,2331.0
New Jersey,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2409.0,2409.0
New Jersey,2018,December,"Opioids (T40.0-T40.4,T40.6)",2564.0,2564.0
New Jersey,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",513.0,513.0
New Jersey,2018,December,"Synthetic opioids, excl. methadone (T40.4)",2213.0,2213.0
New Jersey,2018,December,Natural & semi-synthetic opioids (T40.2),411.0,411.0
New Jersey,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2048.0,2048.0
New Jersey,2018,July,"Synthetic opioids, excl. methadone (T40.4)",1850.0,1850.0
New Jersey,2018,July,Natural & semi-synthetic opioids (T40.2),399.0,399.0
New Jersey,2018,July,"Opioids (T40.0-T40.4,T40.6)",2255.0,2255.0
New Jersey,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",483.0,483.0
New Jersey,2018,June,"Opioids (T40.0-T40.4,T40.6)",2195.0,2195.0
New Jersey,2018,June,"Synthetic opioids, excl. methadone (T40.4)",1780.0,1780.0
New Jersey,2018,June,Natural & semi-synthetic opioids (T40.2),404.0,404.0
New Jersey,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1979.0,1979.0
New Jersey,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",480.0,480.0
New Jersey,2018,November,"Synthetic opioids, excl. methadone (T40.4)",2166.0,2166.0
New Jersey,2018,November,"Opioids (T40.0-T40.4,T40.6)",2524.0,2524.0
New Jersey,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",514.0,514.0
New Jersey,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2361.0,2361.0
New Jersey,2018,November,Natural & semi-synthetic opioids (T40.2),417.0,417.0
New Jersey,2018,October,Natural & semi-synthetic opioids (T40.2),422.0,422.0
New Jersey,2018,October,"Opioids (T40.0-T40.4,T40.6)",2488.0,2488.0
New Jersey,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2314.0,2314.0
New Jersey,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",520.0,520.0
New Jersey,2018,October,"Synthetic opioids, excl. methadone (T40.4)",2115.0,2115.0
New Jersey,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2198.0,2198.0
New Jersey,2018,September,Natural & semi-synthetic opioids (T40.2),421.0,421.0
New Jersey,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",508.0,508.0
New Jersey,2018,September,"Opioids (T40.0-T40.4,T40.6)",2372.0,2372.0
New Jersey,2018,September,"Synthetic opioids, excl. methadone (T40.4)",2001.0,2001.0
New Jersey,2019,April,Natural & semi-synthetic opioids (T40.2),350.0,350.0
New Jersey,2019,April,"Synthetic opioids, excl. methadone (T40.4)",2168.0,2168.0
New Jersey,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2341.0,2341.0
New Jersey,2019,April,"Opioids (T40.0-T40.4,T40.6)",2486.0,2486.0
New Jersey,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",450.0,450.0
New Jersey,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2332.0,2332.0
New Jersey,2019,August,"Opioids (T40.0-T40.4,T40.6)",2454.0,2454.0
New Jersey,2019,August,"Synthetic opioids, excl. methadone (T40.4)",2158.0,2158.0
New Jersey,2019,August,Natural & semi-synthetic opioids (T40.2),341.0,341.0
New Jersey,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",442.0,442.0
New Jersey,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",449.0,449.0
New Jersey,2019,December,Natural & semi-synthetic opioids (T40.2),353.0,353.0
New Jersey,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2382.0,2382.0
New Jersey,2019,December,"Opioids (T40.0-T40.4,T40.6)",2487.0,2487.0
New Jersey,2019,December,"Synthetic opioids, excl. methadone (T40.4)",2213.0,2213.0
New Jersey,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",490.0,490.0
New Jersey,2019,February,"Synthetic opioids, excl. methadone (T40.4)",2229.0,2229.0
New Jersey,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2412.0,2412.0
New Jersey,2019,February,"Opioids (T40.0-T40.4,T40.6)",2559.0,2559.0
New Jersey,2019,February,Natural & semi-synthetic opioids (T40.2),388.0,388.0
New Jersey,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",499.0,499.0
New Jersey,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2374.0,2374.0
New Jersey,2019,January,"Synthetic opioids, excl. methadone (T40.4)",2186.0,2186.0
New Jersey,2019,January,"Opioids (T40.0-T40.4,T40.6)",2524.0,2524.0
New Jersey,2019,January,Natural & semi-synthetic opioids (T40.2),399.0,399.0
New Jersey,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2316.0,2316.0
New Jersey,2019,July,"Opioids (T40.0-T40.4,T40.6)",2446.0,2446.0
New Jersey,2019,July,"Synthetic opioids, excl. methadone (T40.4)",2141.0,2141.0
New Jersey,2019,July,Natural & semi-synthetic opioids (T40.2),347.0,347.0
New Jersey,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",442.0,442.0
New Jersey,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2294.0,2294.0
New Jersey,2019,June,"Opioids (T40.0-T40.4,T40.6)",2431.0,2431.0
New Jersey,2019,June,"Synthetic opioids, excl. methadone (T40.4)",2116.0,2116.0
New Jersey,2019,June,Natural & semi-synthetic opioids (T40.2),342.0,342.0
New Jersey,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",444.0,444.0
New Jersey,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2373.0,2373.0
New Jersey,2019,March,"Synthetic opioids, excl. methadone (T40.4)",2199.0,2199.0
New Jersey,2019,March,Natural & semi-synthetic opioids (T40.2),364.0,364.0
New Jersey,2019,March,"Opioids (T40.0-T40.4,T40.6)",2515.0,2515.0
New Jersey,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",463.0,463.0
New Jersey,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2312.0,2312.0
New Jersey,2019,May,"Synthetic opioids, excl. methadone (T40.4)",2132.0,2132.0
New Jersey,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",444.0,444.0
New Jersey,2019,May,"Opioids (T40.0-T40.4,T40.6)",2458.0,2458.0
New Jersey,2019,May,Natural & semi-synthetic opioids (T40.2),341.0,341.0
New Jersey,2019,November,"Opioids (T40.0-T40.4,T40.6)",2460.0,2460.0
New Jersey,2019,November,"Synthetic opioids, excl. methadone (T40.4)",2173.0,2173.0
New Jersey,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2347.0,2347.0
New Jersey,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",447.0,447.0
New Jersey,2019,November,Natural & semi-synthetic opioids (T40.2),349.0,349.0
New Jersey,2019,October,Natural & semi-synthetic opioids (T40.2),326.0,326.0
New Jersey,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2306.0,2306.0
New Jersey,2019,October,"Opioids (T40.0-T40.4,T40.6)",2418.0,2418.0
New Jersey,2019,October,"Synthetic opioids, excl. methadone (T40.4)",2145.0,2145.0
New Jersey,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",425.0,425.0
New Jersey,2019,September,"Opioids (T40.0-T40.4,T40.6)",2437.0,2437.0
New Jersey,2019,September,Natural & semi-synthetic opioids (T40.2),334.0,334.0
New Jersey,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2321.0,2321.0
New Jersey,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",438.0,438.0
New Jersey,2019,September,"Synthetic opioids, excl. methadone (T40.4)",2150.0,2150.0
New Jersey,2020,April,"Opioids (T40.0-T40.4,T40.6)",2611.0,2611.0
New Jersey,2020,April,"Synthetic opioids, excl. methadone (T40.4)",2346.0,2346.0
New Jersey,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2526.0,2526.0
New Jersey,2020,April,Natural & semi-synthetic opioids (T40.2),386.0,386.0
New Jersey,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",485.0,485.0
New Jersey,2020,August,"Opioids (T40.0-T40.4,T40.6)",2643.0,2643.0
New Jersey,2020,August,Natural & semi-synthetic opioids (T40.2),348.0,348.0
New Jersey,2020,August,"Synthetic opioids, excl. methadone (T40.4)",2427.0,2427.0
New Jersey,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2584.0,2584.0
New Jersey,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",458.0,458.0
New Jersey,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",449.0,449.0
New Jersey,2020,December,"Synthetic opioids, excl. methadone (T40.4)",2323.0,2323.0
New Jersey,2020,December,Natural & semi-synthetic opioids (T40.2),331.0,331.0
New Jersey,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2489.0,2489.0
New Jersey,2020,December,"Opioids (T40.0-T40.4,T40.6)",2532.0,2532.0
New Jersey,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",466.0,466.0
New Jersey,2020,February,Natural & semi-synthetic opioids (T40.2),365.0,365.0
New Jersey,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2448.0,2448.0
New Jersey,2020,February,"Opioids (T40.0-T40.4,T40.6)",2548.0,2548.0
New Jersey,2020,February,"Synthetic opioids, excl. methadone (T40.4)",2267.0,2267.0
New Jersey,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",456.0,456.0
New Jersey,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2449.0,2449.0
New Jersey,2020,January,"Opioids (T40.0-T40.4,T40.6)",2549.0,2549.0
New Jersey,2020,January,Natural & semi-synthetic opioids (T40.2),356.0,356.0
New Jersey,2020,January,"Synthetic opioids, excl. methadone (T40.4)",2274.0,2274.0
New Jersey,2020,July,Natural & semi-synthetic opioids (T40.2),356.0,356.0
New Jersey,2020,July,"Opioids (T40.0-T40.4,T40.6)",2679.0,2679.0
New Jersey,2020,July,"Synthetic opioids, excl. methadone (T40.4)",2451.0,2451.0
New Jersey,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2616.0,2616.0
New Jersey,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",467.0,467.0
New Jersey,2020,June,"Opioids (T40.0-T40.4,T40.6)",2697.0,2697.0
New Jersey,2020,June,Natural & semi-synthetic opioids (T40.2),368.0,368.0
New Jersey,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2627.0,2627.0
New Jersey,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",471.0,471.0
New Jersey,2020,June,"Synthetic opioids, excl. methadone (T40.4)",2462.0,2462.0
New Jersey,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2487.0,2487.0
New Jersey,2020,March,"Opioids (T40.0-T40.4,T40.6)",2582.0,2582.0
New Jersey,2020,March,"Synthetic opioids, excl. methadone (T40.4)",2304.0,2304.0
New Jersey,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",473.0,473.0
New Jersey,2020,March,Natural & semi-synthetic opioids (T40.2),376.0,376.0
New Jersey,2020,May,Natural & semi-synthetic opioids (T40.2),382.0,382.0
New Jersey,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",482.0,482.0
New Jersey,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2601.0,2601.0
New Jersey,2020,May,"Opioids (T40.0-T40.4,T40.6)",2677.0,2677.0
New Jersey,2020,May,"Synthetic opioids, excl. methadone (T40.4)",2431.0,2431.0
New Jersey,2020,November,"Synthetic opioids, excl. methadone (T40.4)",2381.0,2381.0
New Jersey,2020,November,Natural & semi-synthetic opioids (T40.2),329.0,329.0
New Jersey,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",442.0,442.0
New Jersey,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2539.0,2539.0
New Jersey,2020,November,"Opioids (T40.0-T40.4,T40.6)",2585.0,2585.0
New Jersey,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",465.0,465.0
New Jersey,2020,October,"Opioids (T40.0-T40.4,T40.6)",2604.0,2604.0
New Jersey,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2551.0,2551.0
New Jersey,2020,October,"Synthetic opioids, excl. methadone (T40.4)",2383.0,2383.0
New Jersey,2020,October,Natural & semi-synthetic opioids (T40.2),351.0,351.0
New Jersey,2020,September,"Opioids (T40.0-T40.4,T40.6)",2642.0,2642.0
New Jersey,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",461.0,461.0
New Jersey,2020,September,"Synthetic opioids, excl. methadone (T40.4)",2420.0,2420.0
New Jersey,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2585.0,2585.0
New Jersey,2020,September,Natural & semi-synthetic opioids (T40.2),347.0,347.0
New Jersey,2021,February,Natural & semi-synthetic opioids (T40.2),327.0,327.0
New Jersey,2021,February,"Synthetic opioids, excl. methadone (T40.4)",2324.0,2324.0
New Jersey,2021,February,"Opioids (T40.0-T40.4,T40.6)",2515.0,2515.0
New Jersey,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",452.0,452.0
New Jersey,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2482.0,2482.0
New Jersey,2021,January,Natural & semi-synthetic opioids (T40.2),336.0,336.0
New Jersey,2021,January,"Opioids (T40.0-T40.4,T40.6)",2535.0,2535.0
New Jersey,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",456.0,456.0
New Jersey,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2494.0,2494.0
New Jersey,2021,January,"Synthetic opioids, excl. methadone (T40.4)",2329.0,2329.0
New Jersey,2021,March,"Opioids (T40.0-T40.4,T40.6)",2542.0,2542.0
New Jersey,2021,March,Natural & semi-synthetic opioids (T40.2),326.0,326.0
New Jersey,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2511.0,2511.0
New Jersey,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",458.0,458.0
New Jersey,2021,March,"Synthetic opioids, excl. methadone (T40.4)",2359.0,2359.0
New Mexico,2015,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",265.0,265.0
New Mexico,2015,April,Natural & semi-synthetic opioids (T40.2),202.0,202.0
New Mexico,2015,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",236.0,236.0
New Mexico,2015,April,"Opioids (T40.0-T40.4,T40.6)",388.0,388.0
New Mexico,2015,April,"Synthetic opioids, excl. methadone (T40.4)",56.0,56.0
New Mexico,2015,August,"Synthetic opioids, excl. methadone (T40.4)",60.0,60.0
New Mexico,2015,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",208.0,208.0
New Mexico,2015,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",240.0,240.0
New Mexico,2015,August,"Opioids (T40.0-T40.4,T40.6)",378.0,378.0
New Mexico,2015,August,Natural & semi-synthetic opioids (T40.2),181.0,181.0
New Mexico,2015,December,"Synthetic opioids, excl. methadone (T40.4)",41.0,41.0
New Mexico,2015,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",219.0,219.0
New Mexico,2015,December,"Opioids (T40.0-T40.4,T40.6)",353.0,353.0
New Mexico,2015,December,Natural & semi-synthetic opioids (T40.2),168.0,168.0
New Mexico,2015,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",198.0,198.0
New Mexico,2015,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",277.0,277.0
New Mexico,2015,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",247.0,247.0
New Mexico,2015,February,"Synthetic opioids, excl. methadone (T40.4)",61.0,61.0
New Mexico,2015,February,Natural & semi-synthetic opioids (T40.2),212.0,212.0
New Mexico,2015,February,"Opioids (T40.0-T40.4,T40.6)",405.0,405.0
New Mexico,2015,January,"Synthetic opioids, excl. methadone (T40.4)",67.0,67.0
New Mexico,2015,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",254.0,254.0
New Mexico,2015,January,"Opioids (T40.0-T40.4,T40.6)",413.0,413.0
New Mexico,2015,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",287.0,287.0
New Mexico,2015,January,Natural & semi-synthetic opioids (T40.2),223.0,223.0
New Mexico,2015,July,"Opioids (T40.0-T40.4,T40.6)",380.0,380.0
New Mexico,2015,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",245.0,245.0
New Mexico,2015,July,"Synthetic opioids, excl. methadone (T40.4)",59.0,59.0
New Mexico,2015,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",215.0,215.0
New Mexico,2015,July,Natural & semi-synthetic opioids (T40.2),187.0,187.0
New Mexico,2015,June,"Opioids (T40.0-T40.4,T40.6)",375.0,375.0
New Mexico,2015,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",250.0,250.0
New Mexico,2015,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",219.0,219.0
New Mexico,2015,June,"Synthetic opioids, excl. methadone (T40.4)",61.0,61.0
New Mexico,2015,June,Natural & semi-synthetic opioids (T40.2),189.0,189.0
New Mexico,2015,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",276.0,276.0
New Mexico,2015,March,"Synthetic opioids, excl. methadone (T40.4)",59.0,59.0
New Mexico,2015,March,Natural & semi-synthetic opioids (T40.2),212.0,212.0
New Mexico,2015,March,"Opioids (T40.0-T40.4,T40.6)",403.0,403.0
New Mexico,2015,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",246.0,246.0
New Mexico,2015,May,Natural & semi-synthetic opioids (T40.2),194.0,194.0
